headcount,predominant_bearing,opposite_count,density_label,opposite_flow_label
14,282.6683583922229,0.0,16.0,0
32,175.46626911629073,0.0,33.0,0
34,340.33379386132003,0.0,33.0,0
25,20.605209666051376,0.0,27.0,0
7,335.1595030965303,0.0,5.0,0
35,18.18266125781036,0.0,36.0,0
47,197.02970788128636,16.0,82.0,1
29,320.55874128039085,0.0,28.0,0
22,94.57953968206901,0.0,24.0,0
41,170.00945962025708,0.0,45.0,0
43,116.75839648930798,0.0,46.0,0
13,342.7718101474865,0.0,12.0,0
13,296.5124141111127,0.0,11.0,0
1,255.24054407749665,0.0,5.0,0
36,211.54571518143914,0.0,39.0,0
4,295.41304415669333,0.0,6.0,0
37,141.21613494847693,0.0,36.0,0
44,161.1186678381823,0.0,44.0,0
40,262.8006195891101,17.0,76.0,1
46,128.79171478573713,0.0,48.0,0
13,23.004339137414576,2.0,21.0,0
38,26.76045919898573,0.0,40.0,0
24,41.530608470053394,0.0,28.0,0
19,313.0852764037186,0.0,21.0,0
1,170.00151327223355,0.0,1.0,0
38,256.63765296410514,14.0,69.0,1
5,141.4473608177616,0.0,8.0,0
16,93.13594106962842,0.0,19.0,0
24,124.9891803223963,0.0,22.0,0
27,285.9056443141861,0.0,27.0,0
1,225.07780501131776,0.0,1.0,0
34,337.55032078484476,0.0,33.0,0
36,244.69372028766023,0.0,37.0,0
4,205.26538743168982,0.0,7.0,0
0,219.6705632349004,0.0,1.0,0
39,339.25371820862927,14.0,66.0,1
11,283.7523347520142,0.0,11.0,0
35,8.654845451917614,0.0,34.0,0
44,192.290290608851,6.0,58.0,1
22,247.80182815676335,0.0,21.0,0
46,269.5314522380958,4.0,53.0,1
30,76.7311629530172,2.0,38.0,0
10,312.1838476024868,2.0,16.0,0
9,344.1035329830589,0.0,13.0,0
2,85.21751010415312,0.0,3.0,0
13,317.74156470620846,0.0,15.0,0
15,34.91235450579434,0.0,13.0,0
9,20.054461001488267,0.0,8.0,0
28,46.52056803698977,0.0,27.0,0
9,20.78678860813296,0.0,13.0,0
11,304.2044053760793,0.0,12.0,0
29,21.258052004977902,0.0,33.0,0
40,97.79910889091597,0.0,40.0,0
0,37.3522836729083,0.0,2.0,0
4,106.35193307295539,0.0,4.0,0
19,32.601408336331374,0.0,17.0,0
7,240.48117026748506,0.0,9.0,0
42,47.997653883327054,0.0,40.0,0
11,306.66453330199965,0.0,9.0,0
0,294.18877826159076,0.0,0.0,0
19,4.918206769419391,0.0,22.0,0
27,322.46148798544124,0.0,29.0,0
42,10.419954027612143,0.0,44.0,0
36,86.27248258472038,0.0,39.0,0
46,11.660089599358221,0.0,47.0,0
36,120.90365533415375,0.0,39.0,0
11,184.9919492567778,0.0,10.0,0
36,286.7921528454497,0.0,36.0,0
48,121.67335816914101,1.0,50.0,0
48,253.97640888232203,0.0,46.0,0
43,67.50160456283292,0.0,45.0,0
27,270.21544442788553,0.0,29.0,0
46,84.95877812732552,0.0,44.0,0
14,51.676112139756455,0.0,13.0,0
5,66.74718613465954,0.0,5.0,0
43,65.54272639746794,0.0,46.0,0
19,184.6306365757168,0.0,20.0,0
49,304.1271292277326,0.0,53.0,0
13,28.657827717302027,0.0,12.0,0
1,254.50427465763215,0.0,3.0,0
8,235.56472547502875,2.0,16.0,0
36,314.1071826585705,0.0,34.0,0
19,87.8931217824866,5.0,29.0,1
25,162.03954912661067,0.0,29.0,0
28,333.29785479966625,5.0,36.0,1
0,237.5976420487142,0.0,2.0,0
34,139.9566286301749,12.0,56.0,1
5,47.308457827896646,0.0,8.0,0
36,94.49460284421278,0.0,40.0,0
4,209.237571896178,0.0,8.0,0
32,258.5404611217849,0.0,32.0,0
48,44.791879266681654,0.0,46.0,0
13,215.85501361585943,5.0,23.0,1
11,198.12646038195035,0.0,15.0,0
41,185.0239608086549,0.0,39.0,0
19,248.44432236552285,0.0,17.0,0
49,301.4818542300463,0.0,49.0,0
23,116.27628594367262,0.0,26.0,0
42,320.0443884399454,0.0,40.0,0
33,57.82810054267825,0.0,36.0,0
24,62.288593110419164,0.0,23.0,0
49,96.0379429046126,0.0,50.0,0
28,43.031113036948014,0.0,27.0,0
38,82.91492088583593,0.0,39.0,0
30,38.30823464502406,2.0,33.0,0
46,295.83087011474055,0.0,47.0,0
42,50.028837079184854,0.0,40.0,0
49,269.02712072154844,0.0,49.0,0
22,17.248992448800145,0.0,22.0,0
43,341.46731790500945,0.0,45.0,0
37,256.0176315099958,0.0,38.0,0
19,2.446757491000242,0.0,21.0,0
22,274.98834007207705,0.0,25.0,0
44,185.0694914758267,4.0,55.0,1
15,280.5714613206431,0.0,17.0,0
49,188.09885120061185,0.0,50.0,0
41,230.76894874872767,0.0,41.0,0
7,283.07939594221455,0.0,8.0,0
49,145.83889965162842,0.0,52.0,0
20,0.9749339353627517,0.0,18.0,0
0,305.98073854026785,0.0,2.0,0
7,137.12053054487853,0.0,9.0,0
28,178.5753813659699,0.0,31.0,0
31,2.795991175428738,0.0,32.0,0
37,177.15312372603526,0.0,39.0,0
4,355.13546456582264,0.0,4.0,0
46,100.17635789475707,0.0,48.0,0
21,142.3505772872561,0.0,22.0,0
46,247.3883987287236,4.0,57.0,1
33,293.32572030851713,4.0,41.0,1
0,150.26098464219612,0.0,0.0,0
25,111.48079334446531,9.0,45.0,1
42,337.6172879946242,0.0,43.0,0
9,243.7721880018009,2.0,15.0,0
29,42.84766961753079,0.0,33.0,0
49,24.814036128473504,0.0,47.0,0
17,174.07794628453286,0.0,20.0,0
16,79.23242377701808,0.0,20.0,0
25,91.43451121545125,0.0,23.0,0
7,315.9691843780254,0.0,7.0,0
46,32.24376875387184,0.0,48.0,0
39,257.5310814824003,2.0,41.0,0
48,97.6112112170117,0.0,47.0,0
11,273.7181597054896,0.0,9.0,0
26,260.06809840687606,0.0,28.0,0
7,2.661084519945489,0.0,9.0,0
24,183.28874865177568,9.0,45.0,1
45,50.15501365609669,0.0,43.0,0
3,311.8417310083236,0.0,5.0,0
32,313.7709178304664,0.0,34.0,0
0,150.6044906977529,0.0,4.0,0
18,159.982422642389,0.0,21.0,0
30,109.18185818562976,10.0,54.0,1
15,257.9782676256112,2.0,22.0,0
13,129.11809068952527,0.0,16.0,0
47,96.40529082814815,0.0,51.0,0
4,155.60318142162296,0.0,7.0,0
40,32.93550661948514,0.0,39.0,0
25,268.77715367191337,0.0,25.0,0
27,4.534704457843306,0.0,29.0,0
1,232.0146221474138,0.0,2.0,0
49,65.83122963175407,0.0,52.0,0
5,83.66545663718873,0.0,5.0,0
8,228.8275195104144,0.0,11.0,0
32,357.45964768184655,0.0,32.0,0
40,279.9782960661182,0.0,41.0,0
24,81.30226760042112,0.0,22.0,0
47,63.368911814808165,8.0,62.0,1
12,311.8438332963613,0.0,14.0,0
8,159.90622125174156,0.0,6.0,0
12,49.33900901813597,0.0,16.0,0
30,310.3961123958977,0.0,31.0,0
40,293.7932470491341,17.0,73.0,1
10,354.2062910029789,0.0,9.0,0
3,327.5077272165662,0.0,2.0,0
33,306.644521917795,0.0,34.0,0
37,18.926783211961133,9.0,58.0,1
45,37.58953301932249,0.0,48.0,0
3,204.8339499494842,0.0,7.0,0
37,191.3325286614555,0.0,40.0,0
18,164.86675721623277,0.0,16.0,0
5,142.84415714925032,0.0,7.0,0
33,155.2357745511584,0.0,32.0,0
17,204.9472562885263,0.0,21.0,0
12,0.7475463360292345,2.0,20.0,0
40,93.85515868782679,12.0,63.0,1
22,186.58069944793598,0.0,20.0,0
18,259.99779552251266,0.0,21.0,0
44,62.69640926234268,0.0,43.0,0
10,196.87722256347587,0.0,9.0,0
0,257.20548619888143,0.0,1.0,0
23,160.0659568490057,0.0,23.0,0
6,9.749208121218377,0.0,10.0,0
24,161.7365370476292,0.0,22.0,0
20,106.72015958789513,0.0,18.0,0
14,334.6738587724782,0.0,17.0,0
0,44.86081884419785,0.0,0.0,0
11,234.89134398260356,0.0,14.0,0
6,18.979115880420416,0.0,7.0,0
14,160.62135761257073,0.0,15.0,0
20,199.432615399229,0.0,22.0,0
18,107.26377527407156,0.0,21.0,0
28,163.82722878733838,0.0,32.0,0
24,58.87936603086745,0.0,25.0,0
32,109.48458580849302,0.0,35.0,0
48,223.5982769676731,0.0,52.0,0
31,108.64802011001584,0.0,35.0,0
48,323.90750822719383,0.0,46.0,0
34,226.2265047507563,0.0,36.0,0
43,157.9136466369544,0.0,43.0,0
37,13.952496799505688,0.0,36.0,0
25,179.83740067368166,0.0,24.0,0
10,275.3194471650321,0.0,12.0,0
34,95.60073528446891,0.0,37.0,0
7,290.43848507355625,0.0,10.0,0
45,90.65043577831733,0.0,48.0,0
13,296.5486996622882,0.0,13.0,0
9,30.696602980203863,0.0,13.0,0
1,311.82613519285064,0.0,0.0,0
45,179.70712233599897,0.0,47.0,0
8,106.75353226329432,0.0,11.0,0
2,95.44077014945356,0.0,3.0,0
20,155.52380121493056,0.0,18.0,0
25,359.6578193173122,0.0,25.0,0
7,79.31786163752972,3.0,16.0,1
47,37.157993596439866,0.0,46.0,0
1,210.6126607387183,0.0,0.0,0
5,175.87528791849257,0.0,7.0,0
27,188.71065758279065,3.0,36.0,1
28,240.09675032059815,0.0,27.0,0
25,96.17186515343376,0.0,23.0,0
24,327.8393983381998,5.0,35.0,1
11,156.84194380402454,0.0,11.0,0
4,46.47103025128624,0.0,6.0,0
33,267.22755242421994,0.0,32.0,0
47,231.5175669424261,18.0,87.0,1
36,113.66762489425335,0.0,37.0,0
14,223.74674065225747,0.0,14.0,0
43,79.15030429283168,0.0,43.0,0
35,160.14216936259064,0.0,39.0,0
14,323.7885079802371,0.0,15.0,0
42,48.07232393786979,0.0,41.0,0
47,139.21072199548632,0.0,47.0,0
22,295.611272899325,0.0,24.0,0
5,349.01672378622413,0.0,3.0,0
45,163.41340911184653,0.0,47.0,0
49,182.51986325160507,0.0,52.0,0
43,205.9819062421571,0.0,43.0,0
42,335.6453309881359,3.0,46.0,1
44,308.9544447517307,0.0,45.0,0
20,61.41640486379196,0.0,18.0,0
22,157.232814424947,0.0,20.0,0
42,167.04015415071348,0.0,46.0,0
15,284.07460019355244,0.0,13.0,0
46,217.0414377379567,0.0,46.0,0
14,235.51936633044465,0.0,18.0,0
24,359.3519667596223,0.0,28.0,0
35,26.985615649204703,0.0,38.0,0
10,80.28353647214388,0.0,13.0,0
14,146.84253745375685,0.0,18.0,0
3,125.20166509759939,0.0,7.0,0
20,7.792402084914092,0.0,19.0,0
12,33.0399383296233,0.0,15.0,0
21,245.14318490528743,0.0,21.0,0
18,316.55680681052183,0.0,17.0,0
33,185.12172405575194,0.0,34.0,0
13,194.10878862490787,0.0,14.0,0
3,91.83363581965658,0.0,4.0,0
47,276.4354909081361,13.0,74.0,1
45,270.6460514522123,9.0,64.0,1
26,211.8116481183564,0.0,28.0,0
28,76.55914314408342,0.0,32.0,0
46,34.9265585653522,0.0,46.0,0
27,23.12588730856532,0.0,26.0,0
34,213.370583991436,0.0,35.0,0
7,297.012714891408,0.0,9.0,0
15,308.9989554411329,0.0,18.0,0
41,166.90394676364193,0.0,43.0,0
35,282.33766775041806,0.0,37.0,0
29,340.8768706827685,0.0,29.0,0
17,99.06124049570448,0.0,18.0,0
1,143.26572469707259,0.0,3.0,0
48,335.33243733480504,6.0,64.0,1
12,121.76314823422256,1.0,16.0,0
3,328.99546451584666,0.0,4.0,0
25,353.1761504116077,0.0,25.0,0
24,238.25186228679289,2.0,30.0,0
29,294.0805042215006,0.0,28.0,0
10,269.83640311959067,0.0,8.0,0
6,251.83233274158857,0.0,9.0,0
30,110.49518627324372,0.0,28.0,0
43,20.553961646859737,15.0,71.0,1
9,123.49862370707422,0.0,9.0,0
38,240.09695467340637,0.0,40.0,0
12,36.91051136200849,0.0,10.0,0
30,4.290473872167153,0.0,28.0,0
6,50.28925413705792,0.0,9.0,0
48,257.6649335078863,20.0,89.0,1
41,350.2057325963198,0.0,45.0,0
41,353.9032918613354,0.0,45.0,0
35,177.83249369046766,0.0,37.0,0
19,312.96682835724505,0.0,21.0,0
3,265.2575240705415,0.0,6.0,0
6,180.37448531445725,1.0,9.0,0
0,206.19379186383125,0.0,2.0,0
43,49.401772782073586,15.0,77.0,1
44,337.55812582197314,11.0,70.0,1
41,126.69471746343964,0.0,40.0,0
46,160.61373232458104,15.0,79.0,1
12,241.79768315924355,0.0,12.0,0
21,120.20488974955941,0.0,22.0,0
20,91.53329795601499,3.0,29.0,1
21,227.1777815772794,0.0,19.0,0
27,8.994269621465802,0.0,29.0,0
8,259.4610403296044,0.0,7.0,0
25,185.04841315554353,0.0,29.0,0
8,218.07134298753638,4.0,15.0,1
14,227.47685732887865,2.0,18.0,0
9,189.73805633732294,0.0,12.0,0
23,209.71215987866495,0.0,22.0,0
41,246.16375232035486,0.0,44.0,0
7,271.1227849846827,0.0,9.0,0
23,261.8828608630034,7.0,39.0,1
15,313.0619247836142,0.0,19.0,0
48,68.199635940265,12.0,71.0,1
25,144.41326901704713,0.0,27.0,0
26,341.2065837652045,0.0,29.0,0
36,142.7726067790787,0.0,40.0,0
3,44.95322768613216,0.0,5.0,0
49,189.16024549038463,0.0,53.0,0
23,39.41675011960638,0.0,21.0,0
18,73.02716594203147,0.0,21.0,0
35,359.39475236554443,9.0,57.0,1
38,194.8905498226075,15.0,69.0,1
9,102.26102005455445,0.0,11.0,0
24,358.1189836466062,0.0,26.0,0
17,347.96121067985155,0.0,20.0,0
18,158.66605479033487,8.0,34.0,1
35,93.74511916364702,0.0,36.0,0
9,301.8238697131884,0.0,13.0,0
32,257.6234581098429,0.0,33.0,0
49,247.29891660126373,0.0,53.0,0
4,321.52094687609014,0.0,5.0,0
46,248.19016819367687,0.0,45.0,0
48,102.16725949495769,0.0,46.0,0
34,249.7907382752636,11.0,54.0,1
43,110.09286406211902,10.0,63.0,1
33,273.3260326765182,7.0,48.0,1
32,223.10922761696375,0.0,33.0,0
20,27.86815871451021,0.0,22.0,0
16,184.62073047665115,0.0,20.0,0
21,123.58834891046673,0.0,24.0,0
47,118.28542778362593,0.0,46.0,0
36,216.81226885581262,0.0,35.0,0
14,116.03693680899296,2.0,18.0,0
34,279.6817493537542,0.0,32.0,0
27,25.484916964022798,2.0,32.0,0
6,237.73977086249715,0.0,9.0,0
31,291.31012931642687,0.0,31.0,0
10,242.21940837135483,0.0,14.0,0
9,179.00251020719847,0.0,8.0,0
8,342.11052494502525,0.0,7.0,0
13,107.97785632730289,0.0,12.0,0
12,6.900439508992,0.0,13.0,0
24,155.5161737268387,0.0,25.0,0
1,11.884296924117809,0.0,2.0,0
34,343.41723090950717,0.0,36.0,0
6,75.57049646929855,0.0,4.0,0
20,284.0137286215966,0.0,24.0,0
17,278.84594994277137,0.0,16.0,0
2,78.38240388585606,0.0,1.0,0
41,223.64155097286022,0.0,43.0,0
38,17.30842865512208,0.0,37.0,0
40,174.0868508533923,0.0,44.0,0
48,5.2729658180952255,6.0,59.0,1
10,331.61179686510303,0.0,11.0,0
38,351.3909687118458,7.0,53.0,1
23,80.02179598989069,0.0,21.0,0
45,74.9181724546942,16.0,81.0,1
18,271.3392635623667,0.0,22.0,0
3,91.2165835785604,0.0,2.0,0
25,322.2275612982642,0.0,25.0,0
37,206.6144890042736,0.0,36.0,0
41,126.27994428371237,0.0,40.0,0
31,299.7697486857912,0.0,29.0,0
38,177.62641214882225,0.0,38.0,0
44,328.1878489350512,0.0,43.0,0
45,334.0851252225772,14.0,76.0,1
35,59.55125476622736,5.0,48.0,1
39,0.836426207494898,12.0,67.0,1
36,354.2151384512648,0.0,40.0,0
32,326.2095130058926,0.0,32.0,0
35,19.96028485338291,0.0,38.0,0
2,299.89233501878516,0.0,3.0,0
8,164.8097757213144,0.0,9.0,0
7,93.22617780899108,0.0,7.0,0
32,316.3487485236947,0.0,31.0,0
5,70.80020366051062,0.0,9.0,0
40,341.0279997912241,0.0,40.0,0
38,74.02373557176278,0.0,41.0,0
3,220.92594758234767,0.0,3.0,0
12,80.31108043043095,0.0,15.0,0
48,196.44071938870852,14.0,80.0,1
1,246.23104676945087,0.0,2.0,0
4,68.48205509524952,0.0,4.0,0
43,187.51888177224453,0.0,47.0,0
26,168.86150798044284,0.0,30.0,0
31,25.573471705202845,0.0,33.0,0
20,294.5908143631091,0.0,23.0,0
7,120.84566423142302,0.0,9.0,0
37,206.84959111867664,2.0,42.0,0
7,185.32232457592838,2.0,15.0,0
49,184.7737816453592,0.0,53.0,0
2,38.600061915055484,0.0,1.0,0
43,152.4535233297598,4.0,54.0,1
2,162.8520333143653,0.0,1.0,0
21,264.11142253120147,0.0,22.0,0
5,302.40677949145146,0.0,4.0,0
1,196.19362011600649,0.0,5.0,0
22,31.241863463396573,0.0,25.0,0
43,85.26580941475666,0.0,41.0,0
1,59.376249666983185,0.0,4.0,0
37,44.861422748084905,0.0,40.0,0
16,131.72374750241073,0.0,18.0,0
34,82.58166077557753,11.0,54.0,1
33,78.58912025214443,13.0,57.0,1
22,19.689542847456355,0.0,20.0,0
29,6.361216126356197,0.0,32.0,0
7,36.99656735392145,0.0,8.0,0
21,61.991092592507904,0.0,19.0,0
43,155.15414238535314,0.0,43.0,0
35,183.78729406758407,12.0,58.0,1
4,50.61309054241161,0.0,5.0,0
12,152.92200294870707,0.0,12.0,0
28,123.02958323733382,0.0,31.0,0
30,66.03251165926417,13.0,59.0,1
46,2.4626693334108785,0.0,46.0,0
15,168.12643194782703,0.0,17.0,0
41,246.83462973547176,0.0,43.0,0
29,81.45984029177053,0.0,29.0,0
15,47.450458762804566,0.0,17.0,0
11,319.3353880009063,0.0,10.0,0
16,99.0089180956072,0.0,15.0,0
15,80.50054312535931,0.0,18.0,0
11,308.5548982595697,0.0,13.0,0
7,294.15855570003407,0.0,5.0,0
19,161.4047293888681,7.0,33.0,1
2,176.12599011399882,0.0,1.0,0
15,78.38953374024791,0.0,19.0,0
29,28.188601372640697,0.0,31.0,0
44,206.435457128038,0.0,48.0,0
22,35.40417177247673,0.0,24.0,0
27,161.73883690439393,0.0,26.0,0
39,338.57899146468384,0.0,38.0,0
4,343.02038010141035,0.0,2.0,0
19,86.1596231570491,0.0,21.0,0
39,224.6808312164356,0.0,41.0,0
43,170.66745507882874,0.0,44.0,0
0,315.24664593099817,0.0,3.0,0
29,97.71511113937916,0.0,27.0,0
20,1.3328664596700657,0.0,19.0,0
19,58.52203413530943,0.0,23.0,0
5,125.8282084209833,0.0,4.0,0
21,113.6596067173759,0.0,21.0,0
17,284.89065088423894,1.0,22.0,0
7,245.00183980998162,0.0,6.0,0
38,107.84027506136302,0.0,40.0,0
31,164.78777417983682,0.0,30.0,0
32,34.40127742500068,0.0,34.0,0
15,323.3327201352363,0.0,17.0,0
11,336.7529368014723,0.0,9.0,0
37,352.7292727371377,0.0,36.0,0
33,312.67901908290156,0.0,31.0,0
13,62.62591957064119,0.0,17.0,0
35,16.630733952586382,0.0,39.0,0
32,208.65482186856264,0.0,35.0,0
22,328.53780967791977,0.0,24.0,0
49,63.84649019750743,0.0,53.0,0
44,2.53544926469107,0.0,47.0,0
1,289.97857657160796,0.0,0.0,0
40,27.64644634322424,0.0,43.0,0
20,148.93417148761094,0.0,23.0,0
1,244.3994413879626,0.0,0.0,0
26,85.24713076422485,0.0,24.0,0
8,30.226522840821612,0.0,6.0,0
0,277.20764224409834,0.0,2.0,0
10,226.86303055933493,5.0,22.0,1
2,355.8565744152497,0.0,1.0,0
22,123.95089199518534,9.0,39.0,1
25,22.234459064471892,0.0,26.0,0
3,264.36601272070646,0.0,4.0,0
17,187.82403078716843,0.0,17.0,0
5,76.75341530008862,0.0,9.0,0
34,281.4224360417134,0.0,36.0,0
21,73.35197490597974,6.0,36.0,1
42,93.83819573985717,0.0,46.0,0
14,33.31027957201889,0.0,14.0,0
21,143.7956204511076,0.0,25.0,0
36,150.8145206174708,0.0,36.0,0
41,185.24224452538743,0.0,39.0,0
11,255.22713616455988,0.0,14.0,0
46,326.1963343249533,0.0,44.0,0
48,49.584275599611104,0.0,49.0,0
41,19.565315405516543,0.0,41.0,0
37,6.671244093959983,0.0,41.0,0
17,51.703696104773854,0.0,18.0,0
44,236.86181488138533,0.0,47.0,0
34,261.8917480787388,0.0,37.0,0
29,283.14205687012395,7.0,45.0,1
23,87.73495628556336,0.0,22.0,0
41,110.12213277414716,0.0,39.0,0
29,173.9284724035798,0.0,31.0,0
13,22.74591486968154,0.0,17.0,0
5,220.0109483560486,0.0,7.0,0
2,354.1446121232728,0.0,6.0,0
15,129.89027209608093,0.0,13.0,0
6,271.0250910328982,0.0,4.0,0
13,180.01220960505887,0.0,16.0,0
8,46.01226396973778,0.0,11.0,0
14,209.60548156893108,0.0,14.0,0
20,107.95473663986338,0.0,21.0,0
34,12.385155043244964,3.0,43.0,1
1,228.57470284238775,0.0,3.0,0
26,309.21564575690195,0.0,26.0,0
1,124.1171160839547,0.0,5.0,0
34,140.50639699659737,0.0,34.0,0
17,320.76780586819615,0.0,19.0,0
13,292.89917281224814,0.0,16.0,0
19,257.3830164786398,0.0,23.0,0
17,89.56694295113326,0.0,19.0,0
9,327.677995787992,0.0,8.0,0
24,55.58967271411668,10.0,47.0,1
1,225.63738699019987,0.0,2.0,0
24,10.368424996746732,0.0,28.0,0
32,231.73913027698052,0.0,34.0,0
35,99.77196667440954,9.0,56.0,1
30,161.8837117861392,0.0,28.0,0
13,124.2952387405391,5.0,22.0,1
0,62.19243224863556,0.0,4.0,0
45,223.91308443379467,0.0,49.0,0
15,317.51119985061865,2.0,20.0,0
45,345.27032722166524,0.0,48.0,0
2,69.24469073540942,0.0,0.0,0
34,258.25419866267043,7.0,51.0,1
40,239.16217197804562,15.0,68.0,1
5,123.61600424684612,0.0,6.0,0
24,6.8757117673413015,0.0,23.0,0
12,248.3248490326318,1.0,18.0,0
33,340.3781498014201,0.0,31.0,0
7,227.5632438896345,0.0,7.0,0
20,156.70538070754827,0.0,21.0,0
33,189.05540188018622,0.0,34.0,0
3,71.86637075757031,0.0,5.0,0
24,270.1958989513455,0.0,23.0,0
14,268.7111388035456,0.0,14.0,0
3,52.386228139472976,0.0,3.0,0
44,316.0722176998773,0.0,46.0,0
11,96.9083062103899,2.0,13.0,0
31,353.61218193718133,0.0,29.0,0
31,137.8450850534085,11.0,53.0,1
27,64.03826114441986,0.0,26.0,0
12,126.61924008443482,0.0,10.0,0
30,158.46491833098952,0.0,31.0,0
13,24.95079829378614,0.0,16.0,0
19,208.15861724038422,0.0,21.0,0
17,215.14767835280412,6.0,28.0,1
28,266.01496392581,1.0,28.0,0
5,10.501161224667586,0.0,8.0,0
31,194.84575719617885,0.0,31.0,0
28,19.04667597743918,0.0,30.0,0
42,252.41191918799524,0.0,40.0,0
1,20.06207485235441,0.0,1.0,0
22,328.22202540298775,2.0,24.0,0
18,252.74972407841875,0.0,20.0,0
30,182.66031543065657,0.0,31.0,0
4,158.941412381223,0.0,8.0,0
18,47.04214694877446,0.0,19.0,0
33,104.75978024327871,0.0,37.0,0
9,312.82527780752264,0.0,12.0,0
24,325.6030121624978,0.0,24.0,0
1,0.269175013391183,0.0,5.0,0
10,213.88910093191845,0.0,11.0,0
49,258.9482192490409,0.0,51.0,0
30,222.74891368473826,5.0,40.0,1
14,29.404715351887432,0.0,12.0,0
8,78.3809635676048,3.0,18.0,1
22,90.12249625729898,0.0,26.0,0
18,299.4208672698323,3.0,23.0,1
8,166.75179707121137,0.0,12.0,0
34,175.25815629884525,0.0,38.0,0
20,336.5614967596231,0.0,18.0,0
8,229.35091998769758,0.0,10.0,0
27,323.52037255895897,0.0,30.0,0
45,164.34318792295187,0.0,45.0,0
6,53.797053066585924,0.0,4.0,0
15,334.77681386667086,0.0,15.0,0
15,165.13384164031376,0.0,16.0,0
32,65.38731187637588,0.0,31.0,0
3,108.862466509412,0.0,5.0,0
3,18.288932288019208,0.0,1.0,0
38,168.58821292429866,0.0,37.0,0
39,307.12614188768515,0.0,43.0,0
16,336.08896416240816,4.0,26.0,1
36,335.73679470131174,0.0,38.0,0
38,45.08280922634883,0.0,41.0,0
28,137.5393977039805,0.0,29.0,0
35,10.162353474254292,0.0,38.0,0
37,307.8595241897302,0.0,40.0,0
38,129.15207432765857,0.0,38.0,0
49,227.20213004120453,0.0,49.0,0
36,257.3634377078239,0.0,40.0,0
34,154.74408110753595,0.0,33.0,0
6,110.31924115808748,0.0,7.0,0
26,346.39664764174006,0.0,28.0,0
27,347.21576100858755,0.0,31.0,0
21,104.19709249080789,0.0,22.0,0
13,172.6650348280049,3.0,20.0,1
6,350.22389711760803,0.0,5.0,0
36,1.7526267559811615,0.0,36.0,0
21,148.5641694164937,9.0,40.0,1
4,36.16471788514863,0.0,5.0,0
1,183.29686760253693,0.0,2.0,0
26,8.881183634575374,2.0,28.0,0
20,146.48343530062604,0.0,21.0,0
37,79.45166692272065,0.0,38.0,0
14,191.9910104851467,0.0,16.0,0
20,358.55771367625186,0.0,23.0,0
9,288.1929978456292,0.0,7.0,0
22,304.4311529847917,0.0,23.0,0
38,228.6953954492691,14.0,69.0,1
4,14.961545378013081,0.0,5.0,0
0,74.44716337589188,0.0,0.0,0
12,333.0232403209398,0.0,11.0,0
20,131.80072245435045,0.0,23.0,0
25,37.30922153308641,0.0,23.0,0
49,252.8659317118327,0.0,51.0,0
44,107.80478061633167,10.0,62.0,1
20,96.7884886455018,3.0,24.0,1
17,359.2718840009737,5.0,26.0,1
36,308.93001300959554,0.0,35.0,0
44,146.85761461242276,0.0,46.0,0
31,352.89403481393964,0.0,35.0,0
35,234.04076043091692,0.0,39.0,0
16,267.1280826767137,2.0,24.0,0
34,11.344695509596171,12.0,59.0,1
48,43.77789336530056,4.0,58.0,1
10,227.9106455386458,0.0,11.0,0
20,323.6486337538142,0.0,23.0,0
25,224.54774139153443,0.0,28.0,0
3,48.24896195483704,0.0,3.0,0
33,41.67361664867687,0.0,37.0,0
47,303.9069224966694,0.0,46.0,0
17,50.14884193484915,0.0,17.0,0
39,187.28350578144915,0.0,39.0,0
34,13.360795186428817,0.0,33.0,0
40,29.041116260823856,15.0,70.0,1
28,242.04537635143134,12.0,56.0,1
28,248.105307753906,0.0,26.0,0
37,122.92898637903926,0.0,38.0,0
41,77.61951548749612,0.0,45.0,0
20,292.93569747263086,0.0,22.0,0
41,78.15716260916052,1.0,42.0,0
12,195.12974507989668,0.0,10.0,0
48,348.55518271064597,0.0,51.0,0
40,53.22687763045816,0.0,42.0,0
16,338.7154562980952,2.0,22.0,0
8,65.84149910472071,0.0,10.0,0
40,204.27955488836264,0.0,40.0,0
0,135.72277630514805,0.0,0.0,0
1,347.3742965406573,0.0,1.0,0
47,98.47513044069728,11.0,73.0,1
28,143.87688075087132,10.0,48.0,1
32,353.8296424279514,6.0,42.0,1
9,193.12934082785034,0.0,9.0,0
49,180.94684162365127,0.0,48.0,0
39,92.80025575343687,0.0,41.0,0
20,252.49088171175893,3.0,24.0,1
27,5.174262639999951,0.0,30.0,0
10,17.82454669282567,2.0,14.0,0
33,215.76909136888898,0.0,36.0,0
7,123.00284657464348,2.0,13.0,0
21,343.1938939923458,0.0,19.0,0
7,325.14864866020287,0.0,9.0,0
48,256.9342531236146,0.0,51.0,0
14,294.5324092060085,5.0,28.0,1
16,240.2394658803696,0.0,14.0,0
22,45.20955697565785,0.0,23.0,0
23,275.59561308811294,10.0,47.0,1
44,75.6691087387847,5.0,52.0,1
18,116.43942783607083,3.0,24.0,1
4,294.92431635687126,0.0,7.0,0
31,193.14921902164136,0.0,33.0,0
43,309.5786571060273,4.0,53.0,1
0,76.6927151435751,0.0,2.0,0
22,218.8002378984794,0.0,21.0,0
36,30.164750117374183,8.0,51.0,1
7,231.50195767441068,3.0,13.0,1
12,274.5122535991925,0.0,13.0,0
